country_id,policy_variant_id,scenario_id,regime_id,requirement_basis,g_ai_required,mfc_required_gross,q_prod_required,historical_total_revenue_class,flags
PER,GMI:GMI_ideal_aggregate,high,r3,baseline,0.4145778637088327,1.4845431256671586,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,high,r3,debt_consistent,0.5004876746032685,1.7921736828072572,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,high,r3,baseline,0.5998842110828171,2.148098245748882,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,high,r3,debt_consistent,0.6857940219772528,2.4557288028889808,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,high,r3,baseline,0.7240548593317846,2.592735305283501,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,high,r3,debt_consistent,0.8099646702262202,2.9003658624235995,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,high,r3,baseline,1.0702427965785286,3.83238403575574,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,high,r3,debt_consistent,1.1561526074729642,4.140014592895838,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,high,r3,baseline,2.848737054849405,10.200913704789995,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,high,r3,debt_consistent,2.934646865743841,10.508544261930094,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,high,r4,baseline,0.075258749808182,0.3393004655048591,,fiscally_demanding,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,high,r4,debt_consistent,0.1434929359850554,0.6469310226449577,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,high,r4,baseline,0.3285119253227592,1.481080266015678,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,high,r4,debt_consistent,0.3967461114996325,1.788710823155777,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,high,r4,baseline,0.4756921795315572,2.1446353860974017,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
